,공시고유번호,상장코드,최종수정일,회사명
0,01403930, ,20190905,주은인더스트리
0,01401464, ,20190905,제이비엔터프라이즈
0,01398504, ,20190905,미영
0,01136001,286750,20191205,나노브릭
0,00989327,183350,20191205,LPK로보틱스
0,00148522,010820,20191205,퍼스텍
0,00571818, ,20191216,누가의료기
0,01182435, ,20191216,코람코가치부가형리테일제2호위탁관리자부동산투자회사
0,00238977,134780,20191216,화진
0,01306211, ,20191218,제이비코프레이션
0,01306770, ,20191218,피앤에이파워시스템
0,01083408, ,20191218,대아빌딩
0,00443773, ,20191218,화인폴리머
0,00149594,023760,20191218,한국캐피탈
0,00585219,091090,20191218,세원셀론텍
0,01249873, ,20191218,이디케이
0,01295401, ,20191218,이진
0,01383070, ,20191218,한창산업
0,00156956,034950,20191219,한국기업평가
0,00625599, ,20191219,광진엔지니어링
0,00579421, ,20191219,대송테크
0,00145589, ,20191219,에스엔에프코리아
0,00675275, ,20191219,대일
0,00888684, ,20191219,대한
0,00978011, ,20191219,부산프라스틱공업
0,00977997, ,20191219,삼원테크노
0,00624758, ,20191219,세일전기
0,01372056, ,20190819,아람휴비스
0,00253000, ,20190819,루튼
0,00489456, ,20190819,씨에스개발
0,01012066, ,20190819,씨제이헬스케어
0,00612489,214430,20190819,아이쓰리시스템
0,01147423, ,20190822,화성
0,01034332, ,20190828,대화물류
0,01297117, ,20190828,평생동반자우리
0,01089226, ,20190828,포스코인재창조원
0,00961455, ,20190828,삼경물산
0,00260055, ,20190828,대주회계법인
0,01374753, ,20190828,아리생명공학
0,01404249, ,20190911,상신산업
0,01404203, ,20190911,케이앤지대부
0,01405017, ,20190920,서한실업
0,01408069, ,20190920,열린
0,01401215, ,20190920,코러스트
0,01355138, ,20190920,체스넛
0,01412406, ,20191008,호크마
0,00570837, ,20191008,승화건설
0,00550499, ,20191008,신세계사이먼
0,01045383, ,20191008,제주소주
0,01172386, ,20191008,폴루스
0,01407644, ,20191008,거성인더스
0,00925930, ,20191008,금하네이벌텍
0,00854997, ,20191008,에스디바이오센서
0,01410745, ,20191008,더힐건설
0,00922304, ,20191008,아셈스
0,01254352, ,20191008,투어컴
0,00981954, ,20191017,케이티스포츠
0,00141723, ,20190828,디아지오코리아
0,00639325, ,20190828,농업회사법인일해
0,01077355, ,20190828,팜스코푸드
0,00133502, ,20190828,세경산업
0,00156169, ,20190828,에이션패션
0,00136341,005390,20190828,신성통상
0,01179112, ,20190828,진호기업
0,01402250, ,20190902,상지건설
0,01401774, ,20190902,대림골재
0,01400067, ,20190902,두원건설
0,00576992, ,20190924,IEN한창
0,01154511, ,20190924,다온21
0,00559409, ,20190924,회계법인리안
0,01174977, ,20190924,동래온천관광호텔
0,01300606, ,20190924,명신테크웰
0,01085594, ,20190924,부경에너지
0,01084814, ,20190924,비젼테크
0,00615264, ,20190924,석진이엔티
0,01082852, ,20190924,성연
0,01253779, ,20190924,에이스로보텍
0,01171864, ,20190924,영일
0,00926470, ,20190924,이레테크
0,01147797, ,20190924,대광산업
0,01382992, ,20190924,석산
0,00250085, ,20190924,크리버코리아
0,01199949, ,20190924,타워
0,00134006, ,20190924,세안홀딩스
0,01084674, ,20190924,센트럴시티
0,01382257, ,20190924,아라디엔씨
0,01302279, ,20190924,태진정밀
0,01407918, ,20190924,에이제트솔라
0,01408689, ,20190924,농업회사법인은가람
0,01408087, ,20190924,일신종합건축
0,00103972, ,20200117,광장
0,01318933,303030,20200117,지니틱스
0,00523750, ,20200117,인천종합에너지
0,00296290,039490,20200117,키움증권
0,00968175, ,20190722,굿모닝서울
0,00958655, ,20190722,글로벌티앤에스
0,01078619, ,20190722,기흥
0,01377839, ,20190722,꿈꾸는마을만들기
0,00395476, ,20190722,넥서스커뮤니티
0,01384103, ,20190722,넷포스
0,00915429, ,20190722,노바테크
0,00915474, ,20190722,노바테크인더스트리
0,01288854, ,20190722,대원아스콘
0,00912486, ,20190722,대한금속공업
0,00673815, ,20190722,대흥코리아
0,01069851, ,20190722,더클래식호텔
0,00893880, ,20190722,동주디앤엠
0,01228445, ,20190722,두남실업
0,01375008, ,20190722,디지타스
0,00494102, ,20190722,리한
0,01146947, ,20190722,리한필터
0,00117692, ,20190722,삼한
0,00986889, ,20190722,무진홀딩스
0,00510154, ,20190905,장수주택건설
0,01404337, ,20190905,메디제네틱스
0,01404346, ,20190905,케이더블유에스더블유
0,01403657, ,20190905,론포인트소셜대부
0,01180446, ,20190905,에스에이치디
0,01403268, ,20190905,범아산업개발
0,00530495, ,20190905,주)부기산업
0,01401871, ,20190911,건창개발
0,00870746, ,20190916,세미크론
0,01405512, ,20190916,내츄럴코리아
0,01406788, ,20190916,대동테크윈
0,01397912, ,20190916,부산은성관광
0,01399406, ,20190916,선경
0,01399257, ,20190916,소아산업
0,01407130, ,20190916,인베스트시티제삼차
0,00635134,097950,20191226,CJ제일제당
0,00102751,002140,20191226,고려산업
0,00126478,010140,20191226,삼성중공업
0,00105299,014280,20191226,금강공업
0,00146083,000230,20191226,일동홀딩스
0,00558002, ,20191226,제일종합관리서비스
0,00133876,011560,20191226,세보엠이씨
0,00131799, ,20191227,SK건설
0,00526191, ,20191227,세원
0,01424225, ,20191227,애스엠이제십차
0,00164973,001450,20191230,현대해상
0,00112059,001290,20191230,상상인증권
0,00265388, ,20191230,한웰
0,00684529, ,20191230,현대에이앤아이
0,00418041, ,20191230,미라콤아이앤씨
0,01063884,215090,20191230,유니맥스글로벌
0,01358764, ,20191230,엠프라퍼티제1호위탁관리부동산투자회사
0,01351053, ,20191231,지엠테크니컬센터코리아
0,00143651,016880,20191231,웅진
0,01045107, ,20190902,태양기술개발
0,01076082, ,20190902,용성에프에이
0,00908720, ,20190902,비엔씨피
0,01400021, ,20190902,제이앤케이인베스트
0,00373270, ,20190902,엑토
0,01398072, ,20190902,일렉트릭스
0,01401473, ,20190902,코오롱스포츠부산상설
0,01398717, ,20190902,흥아타이어판매
0,01400890, ,20190902,메모릭스
0,01403912, ,20190905,움플러스
0,01402807, ,20190905,동원플라트
0,01402445, ,20190905,분당앤스퀘어
0,01401710, ,20190905,제이원디앤씨
0,01403781, ,20190905,G건설
0,00323938, ,20190905,은진개발
0,01399451, ,20190905,대정건설산업
0,00235305, ,20190905,삼성식품
0,01400191, ,20190905,아이엠인베스트
0,01309740, ,20191219,아진글라스
0,00923251, ,20191219,오성기업
0,01229842, ,20191219,유니온베스텍
0,01177895, ,20191219,정현
0,01025839, ,20191219,차세대케미칼
0,00884013, ,20191219,케이피
0,01290381, ,20191219,피엔케이피부임상연구센타
0,00624679, ,20191219,흥성철강
0,01381160, ,20191219,창진디앤씨
0,00633145, ,20191219,태강대부
0,01423110, ,20191219,차세대에너지활성화에쿼티1호
0,00562953, ,20191219,산양종합개발
0,00832454, ,20191219,성신파츠
0,01088236, ,20191219,엔에프
0,00141972, ,20191219,오토닉스
0,01423183, ,20191219,서이무역
0,01423068, ,20191219,씨제이올리브영
0,01423217, ,20191219,코나아이파트너스
0,01397790, ,20190828,케이제이시스템
0,01366480, ,20190828,성우파일
0,01398276, ,20190829,모루명인일차
0,01414060, ,20191017,도원개발
0,01414097, ,20191018,농업회사법인제이앤푸드
0,00357838, ,20191021,일심
0,01414334, ,20191021,음성천연가스발전
0,01312090, ,20191021,정음에셋홀딩스
0,01411452, ,20191021,올앤에이
0,01148918, ,20191021,더원에너지
0,00128999, ,20191127,삼호건설
0,00357360,069640,20191219,한세엠케이
0,00874195,204990,20191219,코썬바이오
0,00652423,101140,20191219,비티원
0,01336373,235980,20191219,메드팩토
0,01327436, ,20190902,더감
0,01396773, ,20190903,이롬씨엔디
0,01400340, ,20190903,한미레미콘
0,01399619, ,20190903,디피메탈
0,01402551, ,20190903,은복프라임미트
0,01375363, ,20190903,은진
0,00188973,061250,20190903,화일약품
0,01402694, ,20190903,씨에이치엘코리아
0,01400322, ,20190903,뉴에라파트너스인베스트먼트
0,01401729, ,20190903,전원산업개발
0,01402436, ,20190903,대한프린테크
0,01404391, ,20190924,티에스에프앤지
0,01379457, ,20190924,이우에셋
0,01379448, ,20190924,이우자산관리
0,01295094, ,20190924,한국이미지시스템
0,01294138, ,20190924,한국치공구공업
0,01399682, ,20190924,시몬통상
0,01407990, ,20190924,대신에스엔씨
0,00521804, ,20190924,해원기계공업
0,01409305, ,20190925,진설아트팩
0,01409004, ,20190925,한길씨앤씨
0,01407556, ,20190925,코메리카
0,00877226, ,20190925,에스엠앤컴퍼니
0,01409332, ,20190925,골든앤와이즈
0,01409350, ,20190925,광덕
0,01387261, ,20190925,중앙홀딩스
0,01409129, ,20190925,에스와이종합개발
0,01045505, ,20190925,죽암엠앤씨
0,01022489, ,20190925,송림
0,01403037, ,20190925,카스인바이오
0,01227066, ,20190925,미래도이엔씨
0,01384963, ,20190722,미래인베스트먼트
0,00609032, ,20190722,세방테크
0,00463555, ,20190722,미시간벤처캐피탈
0,01138601, ,20190722,바른
0,00544920, ,20190722,보드웰인베스트먼트컴파니
0,00169303, ,20190722,보령약품
0,01142969, ,20190722,보보코퍼레이션
0,00668646, ,20190722,블루아일랜드개발
0,01167108, ,20190722,코리아폴리스쿨
0,00895462, ,20190722,폴리이에스씨
0,01209033, ,20190722,블루포트
0,00966496, ,20190722,비즈바이오
0,01377644, ,20190722,비트망고
0,00888693, ,20190722,동성에이앤티
0,01153646, ,20190722,삼부선재
0,01226049, ,20190722,삼중토건
0,01043941, ,20190722,삼화기전
0,00960128, ,20190722,용아섬유
0,00603418, ,20190722,서한글로비즈
0,01080881, ,20190722,서현케미칼
0,01338159, ,20190722,세종엔피엘대부금융
0,01356085, ,20190722,세중통상
0,01400508, ,20190916,메리디안
0,01031450, ,20190916,케이에프앤에스
0,00455918, ,20190916,테크노힐
0,01223033, ,20190916,피에이치파마
0,00876209,208890,20190917,에듀파트너
0,00625942,114810,20190917,아이원스
0,01407282, ,20190917,에이치에프에프구삼유동화전문유한회사
0,01406991, ,20190917,하늘채
0,00520133, ,20190917,서울시메트로구호선
0,01399910, ,20190917,태건씨앤씨
0,01399044, ,20190917,엠파이어관광호텔
0,01408768, ,20190923,에스엘티달서
0,01424696, ,20191231,차지비
0,01316227,298020,20191231,효성티앤씨
0,00101044,003060,20191231,에이프로젠제약
0,00360595,086280,20191231,현대글로비스
0,00264945,036800,20191231,나이스정보통신
0,00118390, ,20191231,메디카코리아
0,00447593, ,20191231,삼천리이엔지
0,00158219,033170,20200108,시그네틱스
0,00568188,098120,20200108,마이크로컨텍솔
0,00411534, ,20200108,하나자산신탁
0,00108108, ,20200108,수협노량진수산
0,00450339,112240,20200108,에스에프씨
0,00131850,001510,20200108,SK증권
0,01377228, ,20200109,싸이젠코리아
0,01236569, ,20200109,싱웨이코리아
0,00417662, ,20200109,대영정공
0,01178885, ,20200109,이브릿지
0,00190321,030200,20200110,케이티
0,01354236, ,20190610,클라우드캐시
0,01381708, ,20190610,깊은생각
0,01380134, ,20190610,제이티
0,01380994, ,20190610,진광이엔지
0,01381805, ,20190610,아로마티카
0,01389940, ,20190610,인스타
0,01376812, ,20190610,아인시스아이엔씨
0,01142367, ,20190610,에잇퍼센트대부
0,01381726, ,20190610,스베드럽스틸코리아
0,01021824, ,20190610,동남건설
0,00933197, ,20190610,노아에이티에스
0,01400030, ,20190902,삼영테크
0,01400243, ,20190902,남신팜
0,00125910, ,20190902,엘티삼보
0,01398939, ,20190902,태성글로벌
0,01114744, ,20190902,청우티에스
0,01400605, ,20190905,성원투자개발
0,01401640, ,20190905,클라우드네트웍스
0,01399840, ,20190905,엠제이락
0,00411604, ,20190905,영도우리마트
0,01402171, ,20190905,태랑
0,01404577, ,20190906,상지회계법인
0,01404629, ,20190906,더블유에스1909유동화전문유한회사
0,00104768,000500,20190906,가온전선
0,01399956, ,20190906,영마트관저점
0,01401978, ,20190906,선진엠스타
0,01405008, ,20190906,케이비원곡제일차
0,00303217,049800,20191224,우진플라임
0,00299358,102210,20191224,해덕파워웨이
0,00148540,001040,20191224,CJ
0,01423642, ,20191224,에코
0,00558093, ,20191224,쿠도커뮤니케이션
0,00676566, ,20191224,메타넷시큐리티
0,01422546, ,20191224,녹산기업
0,01273755, ,20191224,회계법인동행
0,01422315, ,20191224,덕산기업
0,00239888, ,20191224,오리엔트전자
0,01423785, ,20191224,한국에프앤비홀딩스
0,00164812,011760,20191226,현대종합상사
0,00305978, ,20191226,플라스틱옴니엄
0,01124662, ,20191226,와이드앵글
0,00688996,105560,20191226,KB금융
0,00584478, ,20191226,신화
0,01403231, ,20191229,에스앤티
0,01402490, ,20191231,엔피아이
0,01408564, ,20191231,야킨에이엠씨
0,01398753, ,20190829,더원
0,00367710, ,20190829,동인기연
0,01312577, ,20190829,에쓰티케이
0,00208046, ,20190829,에쓰씨케이
0,00206543, ,20190829,소비코
0,00124276,008470,20190829,부스타
0,01399390, ,20190829,극동산업개발
0,00820422, ,20190829,서천건설
0,01252071, ,20190829,세이프인3
0,01100325, ,20190829,세종
0,00675099, ,20190829,에이원개발
0,00248336, ,20190829,유니스건설
0,01397994, ,20190829,더이미지언스
0,01399734, ,20190829,장강제구차
0,01150056, ,20191118,유원
0,01140721, ,20191118,에이스나노켐
0,01229277, ,20191118,엠에스디앤씨
0,01022753, ,20191118,다한회계법인
0,00616069, ,20191119,영텍
0,00200910,031310,20191120,아이즈비전
0,00651017,293580,20191120,나우IB
0,00304915,190650,20191120,코리아에셋투자증권
0,00486875,103840,20191120,우양
0,00100717,023430,20191120,아이이
0,01419223, ,20191120,티알시티
0,01103146, ,20191121,오션블루
0,00845281, ,20191121,대전기계공업
0,01411540, ,20191122,운정개발
0,01355387, ,20191122,천원기술자문
0,01420283, ,20191202,리치월드제12차
0,00386672, ,20190904,조인트리
0,00938299, ,20190904,만천실업
0,01400261, ,20190904,현대주택
0,00225724, ,20190904,유니드글로벌상사
0,01399655, ,20190904,뚜쥬루개발
0,01403587, ,20190904,루비제일차
0,01101388, ,20190905,영화사비단길
0,01404063, ,20190905,유티제이차
0,01402296, ,20190905,다보스티엔지
0,00975847, ,20190905,지지
0,00532156, ,20190905,지지무역
0,00642347, ,20190905,태평철강
0,01402375, ,20190905,누미니스
0,01078691, ,20190905,디엠산업
0,01404489, ,20190905,퓨멕스
0,00521521, ,20190905,새날테크텍스
0,00626154, ,20190925,한일종합기계
0,00571021, ,20190925,미래도건설
0,00862260, ,20191025,동국성신
0,00548500, ,20191025,메트로폴리탄
0,01360176, ,20191025,메트로폴리탄건설
0,01219766, ,20191025,서원
0,00806176, ,20191025,우성정공
0,01287989, ,20191025,제일씨엠
0,01287943, ,20191025,제일에스와이씨
0,01287961, ,20191025,제일엠텍
0,01311170, ,20191025,형진개발
0,00671394, ,20191025,형진건설
0,00540429,090710,20191028,휴림로봇
0,01363924,331660,20191028,한국미라클피플사
0,01414741, ,20191028,한홍기업
0,01399071, ,20191028,고바이오랩
0,01385120, ,20190617,유중개발
0,01385005, ,20190617,리브스메드
0,00638469, ,20190617,화진엔터프라이즈
0,01387313, ,20190617,큐브아이대부
0,00681054, ,20190617,시너지투자자문
0,01350504, ,20190617,라이즈에듀케이션코리아
0,01023284, ,20190617,광명이엔지
0,00660264, ,20190619,동산전자부품
0,00163196,002220,20190620,한일철강
0,01331235, ,20190621,신광주택개발
0,00818737, ,20190625,서남해안기업도시개발
0,00237668, ,20190923,유풍상역
0,01408430, ,20190923,트윈케이
0,01158757, ,20190924,에스엠개발
0,01386509, ,20190924,에이치디티
0,01138364, ,20190924,스마트스터디
0,00929750, ,20190924,유진기전
0,01366958, ,20190924,일신엔지니어링
0,00943361, ,20190924,지엔종합건설
0,01077717, ,20190924,태성테크윈
0,01310913, ,20190924,한림이앤씨건축사사무소
0,00307073, ,20190924,한창중기
0,00525925, ,20190924,한조
0,00661786, ,20190924,현대정밀
0,00876564, ,20190924,협신기계
0,01296862, ,20190924,대림플랜트
0,01400526, ,20190924,리앤리코리아
0,00491770, ,20190924,동양가스산업
0,00604806, ,20200110,득인기공
0,00452805, ,20200110,에이앤디신용정보
0,00390453, ,20200110,엠투디지털
0,01428407, ,20200110,신주홀딩스
0,00105101,015360,20200113,예스코홀딩스
0,00491415,115310,20200113,인포바인
0,00569859, ,20200113,제너시스
0,00268002,036630,20200113,세종텔레콤
0,00255363, ,20200113,화승소재
0,00992631, ,20200114,웰컴저축은행
0,00866008, ,20200114,에이제이파크
0,00645432, ,20200114,아시아신탁
0,00106669,001430,20200114,세아베스틸
0,01339769, ,20200114,명신산업황성
0,00868149, ,20200114,맥파크원코리아
0,01147803, ,20200114,대저자산관리
0,00180546, ,20200114,삼성라이온즈
0,01020384, ,20200114,다래파크텍
0,00259545,123040,20200114,엠에스오토텍
0,00235138, ,20200114,명신
0,00146232,013360,20200114,일성건설
0,01388288, ,20190618,에이타스안성
0,00770677, ,20190618,능암
0,01388020, ,20190618,파이브지티
0,00150891, ,20190618,창강산업
0,00170956, ,20190618,창전사
0,00668451, ,20190618,케이에스피스틸
0,00437790, ,20190618,하해
0,01030585, ,20190618,한국메디칼푸드
0,00676584, ,20190619,일신자원
0,00450834, ,20190619,평택항만
0,00586014, ,20190619,우지막코리아
0,00119317, ,20190619,에스지고려
0,00893774, ,20190619,보나파트너스
0,00962287, ,20190619,광진피엠
0,01258659, ,20190619,카카오브레인
0,01390821, ,20190620,마리나홀딩스
0,01390432, ,20190620,태금레미콘
0,01404744, ,20190906,제이에스케이솔루션
0,01405026, ,20190906,우리에이치씨제일차
0,01405035, ,20190906,케이비광안2구역제일차
0,01401598, ,20190906,매디슨트러스트
0,01404276, ,20190906,한스엠앤디
0,01405044, ,20190906,우리비케이제일차
0,01404753, ,20190906,제이에스파트너스
0,01405062, ,20190906,에스엠인베스트먼트제칠차
0,01403204, ,20190906,에스이엘스튜디오
0,01405284, ,20190909,미즈오니어
0,01405318, ,20190909,와이케이동작제일차
0,01405327, ,20190909,와이케이에이스제일차
0,01414495, ,20191231,한원주택개발
0,01418978, ,20191231,엔에이치헤지자산운용
0,00585875, ,20200110,신한서브
0,00104069, ,20200110,케이디비생명보험
0,00208514, ,20200110,현대캐피탈
0,01428452, ,20200110,씨티씨
0,00259776, ,20200110,미래에셋자산운용
0,00414160, ,20190625,월드원
0,01290761, ,20190625,완주농공단지개발
0,01310223, ,20190625,동우주택
0,00112688, ,20190625,대창이앤티
0,01024566, ,20190625,비에스쉬핑
0,00414799, ,20190625,부경
0,01333288, ,20190625,비에스탱커
0,00228420, ,20190625,남해종합건설
0,01007295, ,20190625,상봉그랜드
0,00639370, ,20190625,남해에너지개발
0,00691334, ,20190625,안산조경
0,01103720, ,20190625,남해레저개발
0,00123754, ,20190625,부국산업
0,01390991, ,20190625,모자이크펀딩대부
0,00603393, ,20190625,광스틸
0,00425254, ,20190625,나우코스
0,01420292, ,20191202,엠제이제12차
0,01420308, ,20191202,제이드림제13차
0,01420317, ,20191202,에스하모니제12차
0,01420326, ,20191202,리치월드제13차
0,01420335, ,20191202,리치월드제14차
0,01420344, ,20191202,비케이베스트제1차
0,01408218, ,20191202,바이오앱
0,00201432,054220,20191202,비츠로시스
0,00828789,128820,20191202,대성산업
0,01009789,192820,20191202,코스맥스
0,01420450, ,20191202,티월드제사십육차유동화전문유한회사
0,00157070,025540,20191202,한국단자공업
0,00145437,012170,20191202,키위미디어그룹
0,01420487, ,20191203,케이엠쓰리
0,01420496, ,20191203,케이엠포
0,01420502, ,20191203,케이엠파이브
0,00445160,079810,20191203,디이엔티
0,00820352,131760,20191203,파인텍
0,00102681,004200,20191203,고려개발
0,00114765,001620,20191203,케이비아이동국실업
0,01174092, ,20190731,범어영타워
0,00254045,000030,20190731,우리은행
0,00167059, ,20190731,흥국저축은행
0,00249195, ,20190731,비피코리아
0,00945040, ,20190731,OCISE
0,00244844, ,20190731,굴드펌프
0,01065040, ,20190801,농협하나로유통
0,01394748, ,20190801,소봉하우징
0,00112147, ,20190801,대일건설
0,00867308, ,20190801,키프코프롬투
0,00151304, ,20190801,천마물산
0,00987000, ,20190801,코크렙광교개발전문위탁관리부동산투자회사
0,01244610, ,20190806,브이피에이치씨
0,00486547, ,20190806,수성특장
0,01228463, ,20191028,인정건설
0,01279041, ,20191028,씨티유글로벌
0,00923598, ,20191028,상신이엔지
0,01144569,257370,20191028,명성티엔에스
0,01414963, ,20191028,렉스걸앤스쿠터
0,01225633, ,20191028,씨티에스
0,00570554, ,20191028,이도홀딩스
0,01219650, ,20191028,건백
0,01403198, ,20191028,제이앤티지
0,00582975, ,20191028,팔공산추모공원
0,01415102, ,20191028,케이차이나월드
0,00968157, ,20191028,휴먼플러스
0,01147645, ,20191028,노비아갈라
0,00502711, ,20191028,광성
0,00303961, ,20191028,금창
0,00573676, ,20191028,메가젠임플란트
0,00687951, ,20191028,엠지뉴턴
0,01015355, ,20191028,전유산업
0,01414459, ,20191028,텍센
0,00596668, ,20191028,진영피앤티
0,01215849, ,20191028,유성스파랜드
0,00226282, ,20191028,대동요업
0,01372083, ,20191028,진명아이앤씨
0,01025592, ,20191028,에이지테크
0,00123338, ,20190619,머스트삼일저축은행
0,01101032, ,20190624,동양금속
0,00445939, ,20190625,썬시멘트
0,01329300, ,20190626,지산산업개발
0,01177220, ,20190626,아토파트너스
0,01252309, ,20190626,에스엘건축개발
0,00811895, ,20190626,천광에너지
0,00492849, ,20190701,에버캄도시개발
0,01391398, ,20190701,제이엠실버
0,01391404, ,20190701,강릉비알제일차
0,00239037, ,20190701,제이레저
0,01147593, ,20190701,에스엠씨피에프브이
0,01285103, ,20190701,세아회계법인
0,00302634, ,20190701,현대트랜시스
0,00920494, ,20190924,비케이에너지
0,00921846, ,20190924,성신선박
0,00804318, ,20190924,씨엠에프
0,00808907, ,20190924,세기정밀
0,01303171, ,20190924,지엠엘
0,00810559, ,20190924,청룡산업
0,01228029, ,20190924,바이올푸드
0,00564447, ,20190924,해원단조
0,01401783, ,20190924,비씨씨
0,01329610, ,20190924,현대도시개발
0,00613309, ,20190924,화신볼트산업
0,01077090, ,20190924,케이디지
0,01261592, ,20190924,더와이앤비
0,00695455, ,20190924,도날슨코리아
0,01401154, ,20190924,소드원대부
0,01408184, ,20190924,우신메디랩
0,01362730, ,20190924,농업회사법인김태경우리밀베이커리
0,01425543, ,20200114,유성
0,01428629, ,20200114,현대글로벌
0,00138792,020560,20200114,아시아나항공
0,00165149, ,20200114,유진저축은행
0,00109019,005270,20200114,대구은행
0,00547583,086790,20200114,하나금융지주
0,00673523, ,20200114,엔에이치농협캐피탈
0,01258507,280360,20200114,롯데제과
0,00992640, ,20200114,오케이저축은행
0,00860332,138040,20200114,메리츠금융지주
0,01184558, ,20200114,에이스바이오메드
0,00266961,035420,20200114,NAVER
0,00136378,004170,20200114,신세계
0,00104856,016360,20200114,삼성증권
0,01428753, ,20200114,후레쉬라임
0,01428762, ,20200114,영주에코파워
0,01428771, ,20200114,에이블에스피
0,01428780, ,20200114,시트러스민트
0,01390928, ,20190621,로이스턴어드바이저리스엘엘씨
0,01169878, ,20190621,양지에스엘씨피에프브이
0,01191512, ,20190621,써니드림제팔차
0,01236222, ,20190621,에프아이티테크놀로지
0,00623388, ,20190624,한미리
0,01144480, ,20190625,무등리츠
0,00147286, ,20190625,전북고속터미널
0,01090444, ,20190625,전북고속
0,00846378, ,20190625,E&T
0,00571483,138080,20190625,오이솔루션
0,01390946, ,20190625,나노엔지니어링
0,00230920, ,20190805,양광상사
0,01395206, ,20190805,티월드제사십차유동화전문유한회사
0,00431909, ,20190909,예스캐피탈대부
0,01404920, ,20190909,에프엘오토
0,01404841, ,20190909,호남
0,01402746, ,20190909,제일라미텍
0,01401987, ,20190909,피케이엠갤러리
0,01398595, ,20190909,인터롤코퍼레이션
0,01400650, ,20190909,가람건설
0,00525855, ,20190909,그린환경기술
0,01404692, ,20190909,에코코코리아
0,00134963,004430,20190910,송원산업
0,00922702, ,20190910,제이티비씨
0,01405947, ,20190910,버드뷰
0,00187284, ,20190625,다원케미칼
0,00253620, ,20190625,대명상호저축은행
0,00211688, ,20190625,대세산업
0,01018194, ,20190625,동양개발산업
0,01086353, ,20190625,동양주택개발
0,01151417, ,20190625,동양화인개발
0,00356936, ,20190625,덕인
0,00121437, ,20190625,무궁화
0,01151435, ,20190625,이지화인산업
0,00791607, ,20190625,미라클개발
0,01147265, ,20190625,비청
0,00799177,122350,20190625,삼기오토모티브
0,01020746, ,20190625,동양이지이노텍
0,00441827, ,20190625,삼천리금속
0,00248220, ,20190625,송강산업
0,00370307, ,20190625,에코원
0,00224628, ,20190625,재승출판
0,00149558, ,20190625,중도석유
0,00415372, ,20190625,하나로
0,00892377, ,20190625,동양건축사사무소
0,01025583, ,20190625,라인산업
0,00483735,076610,20191203,해성옵틱스
0,00298270,053800,20191203,안랩
0,00916659, ,20191203,대덕바이오
0,00660033,115530,20191203,씨엔플러스
0,00403632,126560,20191203,현대에이치씨엔
0,01407909,336570,20191219,대신밸런스제8호스팩
0,01416642,340360,20191219,유안타제6호스팩
0,00161444,016830,20200109,한국씨티은행
0,00105129, ,20200109,오에스비저축은행
0,00307091, ,20200109,머크
0,00261285,036460,20200109,한국가스공사
0,01020524,234920,20200109,자이글
0,00105138,033540,20200117,파라텍
0,00113614,016090,20200117,대현
0,01008063, ,20200117,동부당진항만운영
0,00973681, ,20190806,케이파트너스
0,00268118,036690,20190806,코맥스
0,00108746,015590,20190806,큐로
0,01395491, ,20190806,라이너즈파트너스
0,01395507, ,20190806,에어라인제일차
0,00101628,000050,20190806,경방
0,01394580, ,20190806,에이티에스
0,01395516, ,20190806,에스엘티수성
0,00959140, ,20190905,농업회사법인에이스인티
0,01404328, ,20190905,바라크
0,00132628,014910,20190905,성문전자
0,01403611, ,20190905,이룸주택개발
0,01045037, ,20190905,제주팜이십일
0,00667425,200470,20190906,하이셈
0,01400094, ,20190906,호라이즌
0,01402700, ,20190906,정인에프앤디
0,01404601, ,20190906,탕정테크노시티
0,01384866, ,20191028,아현
0,00487555, ,20191028,삼성포장
0,00943273, ,20191028,Sable(ASIA)Limited
0,00587970, ,20191028,리더스컨트리클럽
0,00133858,004490,20191029,세방전지
0,01398151,331520,20191029,교보9호스팩
0,01415467, ,20191029,스위트개발
0,01258020, ,20191029,에스바이오메딕스
0,01341889, ,20191029,블리츠웨이
0,00494546, ,20191029,오비고
0,01414954, ,20191029,포인트컨설팅
0,01415245, ,20191029,세종기계산업
0,01415193, ,20191029,타이거에이엠씨
0,01415315, ,20191029,현진금속
0,01414556, ,20191029,시클리드
0,01208308, ,20191029,레진상사
0,01017104, ,20191029,미진건설
0,00428862, ,20190705,오렌지비즈니스코리아
0,00364403,050890,20190705,쏠리드
0,00435312,071090,20190705,하이스틸
0,01381717, ,20190705,삼성하우징
0,01294086, ,20190705,큰빛
0,01391848, ,20190705,에이스정공
0,00677820, ,20190705,화승에스피
0,00980803, ,20190705,에이플러스비
0,01335921, ,20190705,승광실업
0,01341153, ,20190710,리버스코퍼레이션
0,01392652, ,20190710,플라자디앤씨
0,00770738, ,20190710,한덕철광산업
0,01106718, ,20190710,참좋은제주개발
0,01118892, ,20190710,포커스자산운용
0,01230042, ,20190924,디아이개발
0,00618836, ,20190924,한성
0,01405655, ,20190924,바우맨코리아
0,01409174, ,20190924,에이치알디코리아
0,01407769, ,20191002,다올건설
0,01411522, ,20191002,골드펌프킨
0,00422284,072870,20191002,메가스터디
0,01409040, ,20191002,민경엔터프라이즈
0,01410152, ,20191002,제이에이치경영컨설팅
0,00831589, ,20191002,크락스코리아
0,01409846, ,20191002,피앤디솔라
0,01428799, ,20200114,뉴스타강릉제이차
0,01428805, ,20200114,뉴스타센트럴밸리제일차
0,01428814, ,20200114,엠디프라임제삼차
0,01428823, ,20200114,용화랜드마크제일차
0,00109693,000210,20200114,대림산업
