Symbol,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-28
A077280,"수정DPS(보통주,현금)(원)",,,,,,,
A077280,수정주가(원),"3,420","2,885","3,070","2,890","2,395","2,225",
A077280,상장주식수 (보통+우선)(주),"10,696,250","10,696,250","11,231,295","11,391,808","11,766,339","11,766,339",
A077960,매출액(원),,,,,,,
A077960,영업이익(원),,,,,,,
A077960,지배주주순이익(원),,,,,,,
A077960,총자본(원),,,,,,,
A077960,총부채(원),,,,,,,
A077960,자본금(원),,,,,,,
A077960,이익잉여금(원),,,,,,,
A077960,영업활동으로인한현금흐름(원),,,,,,,
A077960,투자활동으로인한현금흐름(원),,,,,,,
A077960,"수정DPS(보통주,현금)(원)",,,,,,,
A077960,수정주가(원),,,,,,,
A077960,상장주식수 (보통+우선)(주),,,,,,,
A078610,매출액(원),,,,,,,
A078610,영업이익(원),,,,,,,
A078610,지배주주순이익(원),,,,,,,
A078610,총자본(원),,,,,,,
A078610,총부채(원),,,,,,,
A078610,자본금(원),,,,,,,
A078610,이익잉여금(원),,,,,,,
A078610,영업활동으로인한현금흐름(원),,,,,,,
A078610,투자활동으로인한현금흐름(원),,,,,,,
A078610,"수정DPS(보통주,현금)(원)",,,,,,,
A078610,수정주가(원),,,,,,,
A078610,상장주식수 (보통+우선)(주),,,,,,,
A078670,매출액(원),,,,,,,
A078670,영업이익(원),,,,,,,
A078670,지배주주순이익(원),,,,,,,
A078670,총자본(원),,,,,,,
A078670,총부채(원),,,,,,,
A078670,자본금(원),,,,,,,
A078670,이익잉여금(원),,,,,,,
A078670,영업활동으로인한현금흐름(원),,,,,,,
A078670,투자활동으로인한현금흐름(원),,,,,,,
A078670,"수정DPS(보통주,현금)(원)",,,,,,,
A078670,수정주가(원),,,,,,,
A078670,상장주식수 (보통+우선)(주),,,,,,,
A078700,매출액(원),,,,,,,
A078700,영업이익(원),,,,,,,
A078700,지배주주순이익(원),,,,,,,
A078700,총자본(원),,,,,,,
A078700,총부채(원),,,,,,,
A078700,자본금(원),,,,,,,
A078700,이익잉여금(원),,,,,,,
A078700,영업활동으로인한현금흐름(원),,,,,,,
A078700,투자활동으로인한현금흐름(원),,,,,,,
A078700,"수정DPS(보통주,현금)(원)",,,,,,,
A078700,수정주가(원),,,,,,,
A078700,상장주식수 (보통+우선)(주),,,,,,,
A078780,매출액(원),"86,163,359,530","13,969,409,730",,,,,
A078780,영업이익(원),"-14,409,584,420","-3,954,620,770",,,,,
A078780,지배주주순이익(원),"-27,284,310,390","-7,903,185,130",,,,,
A078780,총자본(원),"5,353,459,390","11,430,567,980",,,,,
A078780,총부채(원),"55,993,046,960","61,863,895,920",,,,,
A078780,자본금(원),"12,024,238,500","3,724,132,500",,,,,
A078780,이익잉여금(원),"-57,086,208,000","-54,701,096,770",,,,,
A078780,영업활동으로인한현금흐름(원),"-7,757,528,510","-33,377,370,530",,,,,
A078780,투자활동으로인한현금흐름(원),"4,496,127,640","9,180,214,800",,,,,
A078780,"수정DPS(보통주,현금)(원)",,,,,,,
A078780,수정주가(원),"5,827","13,150",,,,,
A078780,상장주식수 (보통+우선)(주),"20,048,477","7,448,265",,,,,
A079340,매출액(원),,,,,,,
A079340,영업이익(원),,,,,,,
A079340,지배주주순이익(원),,,,,,,
A079340,총자본(원),,,,,,,
A079340,총부채(원),,,,,,,
A079340,자본금(원),,,,,,,
A079340,이익잉여금(원),,,,,,,
A079340,영업활동으로인한현금흐름(원),,,,,,,
A079340,투자활동으로인한현금흐름(원),,,,,,,
A079340,"수정DPS(보통주,현금)(원)",,,,,,,
A079340,수정주가(원),,,,,,,
A079340,상장주식수 (보통+우선)(주),,,,,,,
A079560,매출액(원),"34,661,896,000","37,564,926,000","20,619,740,000","45,894,970,000","46,495,824,000",,
A079560,영업이익(원),"-2,147,329,000","-6,535,928,000","-6,188,196,000","2,429,470,000","2,836,587,000",,
A079560,지배주주순이익(원),"-10,708,656,000","-8,911,483,000","19,283,300,000","1,138,517,000","2,755,772,000",,
A079560,총자본(원),"-39,375,981,000","-47,949,024,000","-17,540,256,000","-18,167,837,000","-15,503,846,000",,
A079560,총부채(원),"58,265,497,000","65,613,526,000","29,028,501,000","35,818,893,000","33,189,675,000",,
A079560,자본금(원),"9,574,442,000","9,574,442,000","12,755,819,000","12,755,819,000","12,750,000,000",,
A079560,이익잉여금(원),"-93,235,683,000","-102,147,167,000","-82,863,867,000","-72,853,980,000","-70,098,208,000",,
A079560,영업활동으로인한현금흐름(원),"783,185,000","-988,124,000","-4,696,922,000","1,477,625,000","1,505,973,000",,
A079560,투자활동으로인한현금흐름(원),"14,010,685,000","-1,735,359,000","1,938,088,000","-69,740,000","69,171,000",,
A079560,"수정DPS(보통주,현금)(원)",,,,,,,
A079560,수정주가(원),,,,,,,
A079560,상장주식수 (보통+우선)(주),,,,,,,
A079660,매출액(원),"629,672,493,140","650,119,204,060","659,121,948,680","625,655,299,300","595,492,487,400",,
A079660,영업이익(원),"15,799,487,140","18,342,350,160","4,674,879,050","-1,649,254,540","14,561,008,820",,
A079660,지배주주순이익(원),"11,370,714,800","20,313,370,880","1,184,124,360","14,086,798,750","7,882,204,630",,
A079660,총자본(원),"111,086,459,710","134,596,406,450","133,895,877,540","148,829,733,480","155,377,412,170",,
A079660,총부채(원),"191,979,859,400","194,781,134,480","235,594,678,270","231,455,073,830","244,742,811,670",,
A079660,자본금(원),"35,800,000,000","35,800,000,000","35,800,000,000","35,800,000,000","35,800,000,000",,
A079660,이익잉여금(원),"51,476,285,450","70,741,502,770","72,297,169,770","86,651,257,920","94,748,058,690",,
A079660,영업활동으로인한현금흐름(원),"20,791,272,210","21,864,220,780","-343,692,960","21,316,410,430","-24,630,442,150",,
A079660,투자활동으로인한현금흐름(원),"-12,526,007,980","57,947,860","-29,515,789,610","-10,952,171,310","1,149,343,100",,
A079660,"수정DPS(보통주,현금)(원)",,,,,100.00,,
A079660,수정주가(원),"12,550","17,400","12,300","10,950","10,150",,
A079660,상장주식수 (보통+우선)(주),"7,160,000","7,160,000","7,160,000","7,160,000","7,160,000",,
A079870,매출액(원),,,,,,,
A079870,영업이익(원),,,,,,,
A079870,지배주주순이익(원),,,,,,,
A079870,총자본(원),,,,,,,
A079870,총부채(원),,,,,,,
A079870,자본금(원),,,,,,,
A079870,이익잉여금(원),,,,,,,
A079870,영업활동으로인한현금흐름(원),,,,,,,
A079870,투자활동으로인한현금흐름(원),,,,,,,
A079870,"수정DPS(보통주,현금)(원)",,,,,,,
A079870,수정주가(원),,,,,,,
A079870,상장주식수 (보통+우선)(주),,,,,,,
A080140,매출액(원),,,,,,,
A080140,영업이익(원),,,,,,,
A080140,지배주주순이익(원),,,,,,,
A080140,총자본(원),,,,,,,
A080140,총부채(원),,,,,,,
A080140,자본금(원),,,,,,,
A080140,이익잉여금(원),,,,,,,
A080140,영업활동으로인한현금흐름(원),,,,,,,
A080140,투자활동으로인한현금흐름(원),,,,,,,
A080140,"수정DPS(보통주,현금)(원)",,,,,,,
A080140,수정주가(원),,,,,,,
A080140,상장주식수 (보통+우선)(주),,,,,,,
A080570,매출액(원),,,,,,,
A080570,영업이익(원),,,,,,,
A080570,지배주주순이익(원),,,,,,,
A080570,총자본(원),,,,,,,
A080570,총부채(원),,,,,,,
A080570,자본금(원),,,,,,,
A080570,이익잉여금(원),,,,,,,
A080570,영업활동으로인한현금흐름(원),,,,,,,
A080570,투자활동으로인한현금흐름(원),,,,,,,
A080570,"수정DPS(보통주,현금)(원)",,,,,,,
A080570,수정주가(원),,,,,,,
A080570,상장주식수 (보통+우선)(주),,,,,,,
A081090,매출액(원),,,,,,,
A081090,영업이익(원),,,,,,,
A081090,지배주주순이익(원),,,,,,,
A081090,총자본(원),,,,,,,
A081090,총부채(원),,,,,,,
A081090,자본금(원),,,,,,,
A081090,이익잉여금(원),,,,,,,
A081090,영업활동으로인한현금흐름(원),,,,,,,
A081090,투자활동으로인한현금흐름(원),,,,,,,
A081090,"수정DPS(보통주,현금)(원)",,,,,,,
A081090,수정주가(원),,,,,,,
A081090,상장주식수 (보통+우선)(주),,,,,,,
A081220,매출액(원),,,,,,,
A081220,영업이익(원),,,,,,,
A081220,지배주주순이익(원),,,,,,,
A081220,총자본(원),,,,,,,
A081220,총부채(원),,,,,,,
A081220,자본금(원),,,,,,,
A081220,이익잉여금(원),,,,,,,
A081220,영업활동으로인한현금흐름(원),,,,,,,
A081220,투자활동으로인한현금흐름(원),,,,,,,
A081220,"수정DPS(보통주,현금)(원)",,,,,,,
A081220,수정주가(원),,,,,,,
A081220,상장주식수 (보통+우선)(주),,,,,,,
A081500,매출액(원),,,,,,,
A081500,영업이익(원),,,,,,,
A081500,지배주주순이익(원),,,,,,,
A081500,총자본(원),,,,,,,
A081500,총부채(원),,,,,,,
A081500,자본금(원),,,,,,,
A081500,이익잉여금(원),,,,,,,
A081500,영업활동으로인한현금흐름(원),,,,,,,
A081500,투자활동으로인한현금흐름(원),,,,,,,
A081500,"수정DPS(보통주,현금)(원)",,,,,,,
A081500,수정주가(원),,,,,,,
A081500,상장주식수 (보통+우선)(주),,,,,,,
A081970,매출액(원),"21,942,535,140","22,910,857,140","24,386,631,930","21,858,124,560","19,269,370,590",,
A081970,영업이익(원),"865,561,990","312,489,040","-409,427,510","-598,028,500","-4,545,203,780",,
A081970,지배주주순이익(원),"1,039,153,640","442,772,770","458,136,670","2,117,488,410","-34,725,194,950",,
A081970,총자본(원),"34,360,991,180","34,980,908,700","35,620,231,060","36,641,920,040","18,733,482,770",,
A081970,총부채(원),"4,592,050,840","3,277,666,970","3,138,379,320","3,738,317,930","5,640,637,730",,
A081970,자본금(원),"2,880,000,000","2,880,000,000","2,880,000,000","2,880,000,000","4,035,462,000",,
A081970,이익잉여금(원),"25,331,318,370","25,658,891,140","26,001,827,810","28,119,316,220","-6,728,794,450",,
A081970,영업활동으로인한현금흐름(원),"1,250,328,220","1,661,628,590","2,635,729,780","2,435,362,950","1,514,817,190",,
A081970,투자활동으로인한현금흐름(원),"2,683,684,160","-2,840,963,340","-653,725,480","-10,063,870,190","-23,226,536,170",,
A081970,"수정DPS(보통주,현금)(원)",20.00,20.00,,,,,
A081970,수정주가(원),"3,770","4,500","5,430","12,150",,,
A081970,상장주식수 (보통+우선)(주),"5,760,000","5,760,000","5,760,000","5,760,000",,,
A082390,매출액(원),"3,733,294,100","1,603,991,090",,,,,
A082390,영업이익(원),"-5,150,950,000","-4,849,975,000",,,,,
A082390,지배주주순이익(원),"-15,487,272,000","-15,585,609,000",,,,,
A082390,총자본(원),"14,273,372,200","-245,051,090",,,,,
A082390,총부채(원),"9,462,548,910","15,038,764,490",,,,,
A082390,자본금(원),"23,515,981,000","24,568,100,500",,,,,
A082390,이익잉여금(원),"-97,056,121,120","-112,781,827,700",,,,,
A082390,영업활동으로인한현금흐름(원),"-6,061,082,060","-3,225,963,360",,,,,
A082390,투자활동으로인한현금흐름(원),"-46,586,820","-1,950,992,540",,,,,
A082390,"수정DPS(보통주,현금)(원)",,,,,,,
A082390,수정주가(원),837,"1,100",,,,,
A082390,상장주식수 (보통+우선)(주),"46,872,145","61,010,384",,,,,
A082930,매출액(원),"111,353,148,170",0,"982,061,920","6,066,751,120",,,
A082930,영업이익(원),"3,960,775,310",0,"56,966,680","-1,498,278,280",,,
A082930,지배주주순이익(원),"-751,995,810","4,566,323,160","1,710,161,900","-1,269,575,120",,,
A082930,총자본(원),"36,023,725,070","40,730,835,350","33,195,345,050","31,925,383,850",,,
A082930,총부채(원),"17,347,579,020","23,080,764,450","1,242,801,790","1,396,175,660",,,
A082930,자본금(원),"4,222,138,000","4,222,138,000","4,222,138,000","4,222,138,000",,,
A082930,이익잉여금(원),"5,964,800,720","10,671,911,000","3,136,420,700","1,866,459,500",,,
A082930,영업활동으로인한현금흐름(원),"1,138,852,800","16,120,939,590","-9,033,080,760","-536,222,100",,,
A082930,투자활동으로인한현금흐름(원),"-10,838,119,840","-8,438,828,670","10,224,294,590","723,223,270",,,
A082930,"수정DPS(보통주,현금)(원)",,,,,,,
A082930,수정주가(원),,,,,,,
A082930,상장주식수 (보통+우선)(주),,,,,,,
A084810,매출액(원),,,,,,,
A084810,영업이익(원),,,,,,,
A084810,지배주주순이익(원),,,,,,,
A084810,총자본(원),,,,,,,
A084810,총부채(원),,,,,,,
A084810,자본금(원),,,,,,,
A084810,이익잉여금(원),,,,,,,
A084810,영업활동으로인한현금흐름(원),,,,,,,
A084810,투자활동으로인한현금흐름(원),,,,,,,
A084810,"수정DPS(보통주,현금)(원)",,,,,,,
A084810,수정주가(원),,,,,,,
A084810,상장주식수 (보통+우선)(주),,,,,,,
A085680,매출액(원),,,,,,,
A085680,영업이익(원),,,,,,,
A085680,지배주주순이익(원),,,,,,,
A085680,총자본(원),,,,,,,
A085680,총부채(원),,,,,,,
A085680,자본금(원),,,,,,,
A085680,이익잉여금(원),,,,,,,
A085680,영업활동으로인한현금흐름(원),,,,,,,
A085680,투자활동으로인한현금흐름(원),,,,,,,
A085680,"수정DPS(보통주,현금)(원)",,,,,,,
A085680,수정주가(원),,,,,,,
A085680,상장주식수 (보통+우선)(주),,,,,,,
A085990,매출액(원),,,,,,,
A085990,영업이익(원),,,,,,,
A085990,지배주주순이익(원),,,,,,,
A085990,총자본(원),,,,,,,
A085990,총부채(원),,,,,,,
A085990,자본금(원),,,,,,,
A085990,이익잉여금(원),,,,,,,
A085990,영업활동으로인한현금흐름(원),,,,,,,
A085990,투자활동으로인한현금흐름(원),,,,,,,
A085990,"수정DPS(보통주,현금)(원)",,,,,,,
A085990,수정주가(원),,,,,,,
A085990,상장주식수 (보통+우선)(주),,,,,,,
A086200,매출액(원),"33,033,257,190","42,964,661,190",,,,,
A086200,영업이익(원),"-11,333,255,060","-13,997,954,390",,,,,
A086200,지배주주순이익(원),"-14,255,478,580","-17,148,670,720",,,,,
A086200,총자본(원),"48,498,762,470","41,825,393,990",,,,,
A086200,총부채(원),"32,665,989,080","52,272,316,110",,,,,
A086200,자본금(원),"5,170,630,000","6,334,329,000",,,,,
A086200,이익잉여금(원),"37,092,272,320","20,836,034,780",,,,,
A086200,영업활동으로인한현금흐름(원),"-4,703,653,630","-17,932,044,130",,,,,
A086200,투자활동으로인한현금흐름(원),"1,357,390,950","10,635,203,180",,,,,
A086200,"수정DPS(보통주,현금)(원)",,,,,,,
A086200,수정주가(원),"3,230","6,310",,,,,
A086200,상장주식수 (보통+우선)(주),"10,341,260","10,890,420",,,,,
A087220,매출액(원),"171,994,863,420","91,242,126,200","51,480,281,700","22,222,272,060","6,164,390,920",,
A087220,영업이익(원),"-22,648,129,910","-22,548,836,090","-22,172,304,060","-39,157,632,160","-11,462,998,780",,
A087220,지배주주순이익(원),"-25,579,992,500","-34,492,823,380","-47,090,014,330","-46,215,032,850","-15,807,112,540",,
A087220,총자본(원),"95,450,925,060","80,473,177,860","62,430,818,770","15,970,364,280","-638,052,150",,
A087220,총부채(원),"217,223,560,370","183,384,932,360","165,513,337,840","152,121,101,680","99,994,505,480",,
A087220,자본금(원),"7,300,000,000","16,087,777,500","36,086,464,000","36,086,464,000","36,086,464,000",,
A087220,이익잉여금(원),"18,157,711,350","-16,335,112,030","-63,384,219,780","-109,599,252,630","-124,427,213,290",,
A087220,영업활동으로인한현금흐름(원),"-42,793,517,670","25,128,109,610","-9,048,436,900","-665,776,170","-19,757,328,950",,
A087220,투자활동으로인한현금흐름(원),"-19,117,293,940","-19,326,476,160","4,984,508,560","9,081,661,610","34,567,183,010",,
A087220,"수정DPS(보통주,현금)(원)",,,,,,,
A087220,수정주가(원),"2,261","1,433",680,266,,,
A087220,상장주식수 (보통+우선)(주),"14,600,000","32,175,555","72,172,928","72,172,928",,,
A088020,매출액(원),,,,,,,
A088020,영업이익(원),,,,,,,
A088020,지배주주순이익(원),,,,,,,
A088020,총자본(원),,,,,,,
A088020,총부채(원),,,,,,,
A088020,자본금(원),,,,,,,
A088020,이익잉여금(원),,,,,,,
A088020,영업활동으로인한현금흐름(원),,,,,,,
A088020,투자활동으로인한현금흐름(원),,,,,,,
A088020,"수정DPS(보통주,현금)(원)",,,,,,,
A088020,수정주가(원),,,,,,,
A088020,상장주식수 (보통+우선)(주),,,,,,,
A088700,매출액(원),"68,351,985,190","47,653,562,210","41,172,261,200",,,,
A088700,영업이익(원),"-14,784,976,000","-14,036,771,000","-9,117,845,000",,,,
A088700,지배주주순이익(원),"-37,245,194,590","3,580,012,000","-14,988,890,000",,,,
A088700,총자본(원),"-19,990,975,600","23,552,769,800","8,563,879,480",,,,
A088700,총부채(원),"152,777,130,150","94,172,690,210","91,775,641,630",,,,
A088700,자본금(원),"6,291,804,000","8,196,308,500","8,196,308,500",,,,
A088700,이익잉여금(원),"-37,245,194,590","-21,923,852,150","-35,521,364,500",,,,
A088700,영업활동으로인한현금흐름(원),"-1,618,958,700","5,054,371,590","-3,939,938,900",,,,
A088700,투자활동으로인한현금흐름(원),"-124,143,960","-59,805,140","4,596,126,250",,,,
A088700,"수정DPS(보통주,현금)(원)",,,,,,,
A088700,수정주가(원),,,,,,,
A088700,상장주식수 (보통+우선)(주),,,,,,,
A088810,매출액(원),,,,,,,
A088810,영업이익(원),,,,,,,
A088810,지배주주순이익(원),,,,,,,
A088810,총자본(원),,,,,,,
A088810,총부채(원),,,,,,,
A088810,자본금(원),,,,,,,
A088810,이익잉여금(원),,,,,,,
A088810,영업활동으로인한현금흐름(원),,,,,,,
A088810,투자활동으로인한현금흐름(원),,,,,,,
A088810,"수정DPS(보통주,현금)(원)",,,,,,,
A088810,수정주가(원),,,,,,,
A088810,상장주식수 (보통+우선)(주),,,,,,,
A088960,매출액(원),,,,,,,
A088960,영업이익(원),,,,,,,
A088960,지배주주순이익(원),,,,,,,
A088960,총자본(원),,,,,,,
A088960,총부채(원),,,,,,,
A088960,자본금(원),,,,,,,
A088960,이익잉여금(원),,,,,,,
A088960,영업활동으로인한현금흐름(원),,,,,,,
A088960,투자활동으로인한현금흐름(원),,,,,,,
A088960,"수정DPS(보통주,현금)(원)",,,,,,,
A088960,수정주가(원),,,,,,,
A088960,상장주식수 (보통+우선)(주),,,,,,,
A089240,매출액(원),,,,,,,
A089240,영업이익(원),,,,,,,
A089240,지배주주순이익(원),,,,,,,
A089240,총자본(원),,,,,,,
A089240,총부채(원),,,,,,,
A089240,자본금(원),,,,,,,
A089240,이익잉여금(원),,,,,,,
A089240,영업활동으로인한현금흐름(원),,,,,,,
A089240,투자활동으로인한현금흐름(원),,,,,,,
A089240,"수정DPS(보통주,현금)(원)",,,,,,,
A089240,수정주가(원),,,,,,,
A089240,상장주식수 (보통+우선)(주),,,,,,,
A089480,매출액(원),,,,,,,
A089480,영업이익(원),,,,,,,
A089480,지배주주순이익(원),,,,,,,
A089480,총자본(원),,,,,,,
A089480,총부채(원),,,,,,,
A089480,자본금(원),,,,,,,
A089480,이익잉여금(원),,,,,,,
A089480,영업활동으로인한현금흐름(원),,,,,,,
A089480,투자활동으로인한현금흐름(원),,,,,,,
A089480,"수정DPS(보통주,현금)(원)",,,,,,,
A089480,수정주가(원),,,,,,,
A089480,상장주식수 (보통+우선)(주),,,,,,,
A090090,매출액(원),,,,,,,
A090090,영업이익(원),,,,,,,
A090090,지배주주순이익(원),,,,,,,
A090090,총자본(원),,,,,,,
A090090,총부채(원),,,,,,,
A090090,자본금(원),,,,,,,
A090090,이익잉여금(원),,,,,,,
A090090,영업활동으로인한현금흐름(원),,,,,,,
A090090,투자활동으로인한현금흐름(원),,,,,,,
A090090,"수정DPS(보통주,현금)(원)",,,,,,,
A090090,수정주가(원),,,,,,,
A090090,상장주식수 (보통+우선)(주),,,,,,,
A090120,매출액(원),"52,696,107,680","41,942,763,050","37,781,472,420","35,711,699,440","24,130,484,930",,
A090120,영업이익(원),"-27,504,757,220","2,031,388,620","1,099,153,240","-853,079,170","-1,316,215,060",,
A090120,지배주주순이익(원),"-34,493,166,860","-3,392,446,170","-8,571,390,380","-3,735,561,730","-1,313,322,510",,
A090120,총자본(원),"3,377,258,530","18,508,301,540","9,690,213,590","6,942,488,150","10,186,178,920",,
A090120,총부채(원),"70,350,048,410","39,944,209,200","16,571,809,250","9,529,679,860","7,555,884,200",,
A090120,자본금(원),"16,104,228,000","16,104,228,500","16,104,228,500","16,104,228,500","5,539,306,000",,
A090120,이익잉여금(원),"-62,330,864,700","-46,874,260,490","-55,327,983,100","-59,053,164,680","-60,349,709,070",,
A090120,영업활동으로인한현금흐름(원),"24,696,371,880","6,061,778,460","-5,400,029,470","175,012,110","701,502,160",,
A090120,투자활동으로인한현금흐름(원),"-4,649,123,070","-19,315,700","28,491,835,090","-2,112,136,380","-2,227,292,550",,
A090120,"수정DPS(보통주,현금)(원)",,,,,,,
A090120,수정주가(원),489,,,,,,
A090120,상장주식수 (보통+우선)(주),"32,208,457",,,,,,
A090730,매출액(원),"110,919,616,730","138,512,463,110","137,543,470,940","229,245,382,270",,,
A090730,영업이익(원),"5,713,843,100","-505,325,780","5,869,959,780","20,138,803,730",,,
A090730,지배주주순이익(원),"4,160,675,410","-2,736,009,370","6,771,303,500","16,550,261,140",,,
A090730,총자본(원),"179,334,535,210","174,465,908,730","179,755,047,000","193,295,100,730",,,
A090730,총부채(원),"90,880,834,460","79,750,841,430","73,594,130,770","69,555,890,460",,,
A090730,자본금(원),"6,500,000,000","6,500,000,000","6,500,000,000","6,500,000,000",,,
A090730,이익잉여금(원),"118,556,918,070","114,807,863,100","120,956,013,090","136,279,967,240",,,
A090730,영업활동으로인한현금흐름(원),"10,938,026,480","26,305,334,710","13,313,102,020","8,219,047,010",,,
A090730,투자활동으로인한현금흐름(원),"-31,819,615,310","23,818,444,060","-15,264,629,010","-3,638,992,960",,,
A090730,"수정DPS(보통주,현금)(원)",80.00,50.00,100.00,200.00,,,
A090730,수정주가(원),"5,340","4,595","5,510","7,070",,,
A090730,상장주식수 (보통+우선)(주),"13,000,000","13,000,000","13,000,000","13,000,000",,,
A091690,매출액(원),,,,,,,
A091690,영업이익(원),,,,,,,
A091690,지배주주순이익(원),,,,,,,
A091690,총자본(원),,,,,,,
A091690,총부채(원),,,,,,,
A091690,자본금(원),,,,,,,
A091690,이익잉여금(원),,,,,,,
A091690,영업활동으로인한현금흐름(원),,,,,,,
A091690,투자활동으로인한현금흐름(원),,,,,,,
A091690,"수정DPS(보통주,현금)(원)",,,,,,,
A091690,수정주가(원),"2,120",,,,,,
A091690,상장주식수 (보통+우선)(주),"15,018,476",,,,,,
A095300,매출액(원),"40,725,913,010","27,979,903,870","16,904,406,470",,,,
A095300,영업이익(원),"-2,476,537,660","-9,609,133,210","-8,263,578,550",,,,
A095300,지배주주순이익(원),"-4,099,859,600","-11,597,605,400","-11,080,892,720",,,,
A095300,총자본(원),"19,068,027,150","13,640,527,100","6,055,389,310",,,,
A095300,총부채(원),"33,235,935,430","24,729,265,170","20,492,129,470",,,,
A095300,자본금(원),"4,414,310,000","5,803,568,000","6,278,628,000",,,,
A095300,이익잉여금(원),"2,171,369,330","-9,273,277,540","-19,854,523,650",,,,
A095300,영업활동으로인한현금흐름(원),"1,530,080,420","820,732,720","-2,338,200,940",,,,
A095300,투자활동으로인한현금흐름(원),"-295,051,490","-1,668,418,570","2,300,149,730",,,,
A095300,"수정DPS(보통주,현금)(원)",,,,,,,
A095300,수정주가(원),"2,551","9,239","2,000",,,,
A095300,상장주식수 (보통+우선)(주),"8,828,619","11,607,136","12,557,256",,,,
A098400,매출액(원),,,,,,,
A098400,영업이익(원),,,,,,,
A098400,지배주주순이익(원),,,,,,,
A098400,총자본(원),,,,,,,
A098400,총부채(원),,,,,,,
A098400,자본금(원),,,,,,,
A098400,이익잉여금(원),,,,,,,
A098400,영업활동으로인한현금흐름(원),,,,,,,
A098400,투자활동으로인한현금흐름(원),,,,,,,
A098400,"수정DPS(보통주,현금)(원)",,,,,,,
A098400,수정주가(원),,,,,,,
A098400,상장주식수 (보통+우선)(주),,,,,,,
A099660,매출액(원),"125,356,003,650","129,773,833,550","160,415,568,340","126,486,151,460","71,120,267,760",,
A099660,영업이익(원),"-25,287,023,140","9,571,239,930","10,149,843,780","-30,626,822,950","-26,683,926,630",,
A099660,지배주주순이익(원),"-33,877,038,440","912,912,850","2,041,120,910","-45,801,338,280","-92,992,187,790",,
A099660,총자본(원),"30,400,209,570","62,975,916,240","83,240,790,380","43,864,774,240","-49,822,107,360",,
A099660,총부채(원),"142,391,686,710","162,166,450,870","149,266,807,470","161,897,672,550","154,536,591,910",,
A099660,자본금(원),"13,322,921,500","25,193,801,000","31,993,801,000","31,993,801,000","31,993,801,000",,
A099660,이익잉여금(원),"-36,314,791,940","-35,458,223,260","-33,587,474,260","-79,444,760,190","-171,169,731,650",,
A099660,영업활동으로인한현금흐름(원),"30,992,556,110","-23,096,709,730","5,337,543,850","3,107,984,530","4,057,530,620",,
A099660,투자활동으로인한현금흐름(원),"-2,969,439,510","-6,658,327,750","-2,522,334,470","-1,443,767,520","2,767,030,180",,
A099660,"수정DPS(보통주,현금)(원)",,,,,,,
A099660,수정주가(원),"1,536","2,231","1,880","1,015",,,
A099660,상장주식수 (보통+우선)(주),"26,645,843","50,387,602","63,987,602","63,987,602",,,
A099830,매출액(원),"11,475,195,700","13,201,596,240","21,004,755,490","25,646,007,630","15,591,893,760",,
A099830,영업이익(원),"-4,625,118,000","-5,580,325,440","-4,503,001,820","-3,023,180,180","-2,665,281,010",,
A099830,지배주주순이익(원),"-5,537,780,000","-27,288,780,640","-33,838,321,910","-9,822,886,230","-8,231,460,500",,
A099830,총자본(원),"38,069,969,600","29,513,519,150","30,963,179,940","29,570,982,430","14,228,057,140",,
A099830,총부채(원),"31,711,404,800","49,474,613,080","19,908,668,570","19,370,793,490","25,068,934,010",,
A099830,자본금(원),"18,176,473,000","34,627,308,000","45,529,089,000","5,384,185,500","5,816,922,500",,
A099830,이익잉여금(원),"10,791,811,830","-16,892,045,960","-50,730,367,880","-13,746,521,530","-19,827,164,520",,
A099830,영업활동으로인한현금흐름(원),"-3,300,107,940","-11,153,020,500","-1,231,087,720","-6,156,236,490","-8,504,255,000",,
A099830,투자활동으로인한현금흐름(원),"-26,319,651,780","-11,070,456,170","3,669,563,240","-10,019,738,580","1,213,793,890",,
A099830,"수정DPS(보통주,현금)(원)",,,,,,,
A099830,수정주가(원),"8,763","22,858","10,490","3,610",,,
A099830,상장주식수 (보통+우선)(주),"36,352,946","66,411,017","86,859,608","10,282,935",,,
A101970,매출액(원),"224,235,302,130","139,527,131,850","79,523,780,110","41,926,900,210","60,700,264,820",,
A101970,영업이익(원),"252,608,360","113,978,210","-2,859,898,980","-18,461,901,630","-25,801,535,220",,
A101970,지배주주순이익(원),"-15,046,243,990","669,050,830","-17,945,029,820","-33,808,890,670","-38,421,033,730",,
A101970,총자본(원),"-22,770,773,380","72,718,800,690","69,253,560,800","40,085,624,170","90,835,819,170",,
A101970,총부채(원),"302,370,399,840","170,842,682,820","160,784,921,640","165,509,977,830","111,416,094,220",,
A101970,자본금(원),"12,867,833,500","10,442,745,000","11,694,463,000","12,042,112,000","6,827,817,000",,
A101970,이익잉여금(원),"-99,551,676,370","-98,514,811,040","-129,185,807,690","-162,244,841,110","-200,385,277,980",,
A101970,영업활동으로인한현금흐름(원),"-7,279,352,020","10,864,312,670","12,940,798,850","142,092,930","-13,873,340,590",,
A101970,투자활동으로인한현금흐름(원),"-29,324,684,580","1,102,469,520","-11,033,024,170","-1,373,841,440","9,713,173,680",,
A101970,"수정DPS(보통주,현금)(원)",,,,,,,
A101970,수정주가(원),"3,430",,,,,,
A101970,상장주식수 (보통+우선)(주),"25,735,667",,,,,,
A101990,매출액(원),,,,,,,
